Lokomotiv Yaroslavl;2019‑2020;Pavel Kudryavtsev
Lokomotiv Yaroslavl;2019‑2020;Anton Lander
Lokomotiv Yaroslavl;2019‑2020;Magnus Pääjärvi
Lokomotiv Yaroslavl;2019‑2020;Denis Alexeyev
Lokomotiv Yaroslavl;2019‑2020;Artur Kayumov
Lokomotiv Yaroslavl;2019‑2020;Alexander Polunin
Lokomotiv Yaroslavl;2019‑2020;Ty Rattie
Lokomotiv Yaroslavl;2019‑2020;Georgy Ivanov
Lokomotiv Yaroslavl;2019‑2020;Stepan Sannikov
Lokomotiv Yaroslavl;2019‑2020;Pavel Kraskovsky
Lokomotiv Yaroslavl;2019‑2020;Daniil Apalkov
Lokomotiv Yaroslavl;2019‑2020;Yegor Manin
Lokomotiv Yaroslavl;2019‑2020;Alexander Daryin
Lokomotiv Yaroslavl;2019‑2020;Maxim Beryozkin
Lokomotiv Yaroslavl;2019‑2020;Maxim Denezhkin
Lokomotiv Yaroslavl;2019‑2020;Yegor Averin
Lokomotiv Yaroslavl;2019‑2020;Mikhail Belyayev
Lokomotiv Yaroslavl;2019‑2020;Alexander Svitov
Lokomotiv Yaroslavl;2019‑2020;Stephane Da Costa
Metallurg Magnitogorsk;2019‑2020;Stanislav Galimov
Metallurg Magnitogorsk;2019‑2020;Vasily Demchenko
Metallurg Magnitogorsk;2019‑2020;Gleb Nosov
Metallurg Magnitogorsk;2019‑2020;Vasily Koshechkin
Metallurg Magnitogorsk;2019‑2020;Evgeny Biryukov
Metallurg Magnitogorsk;2019‑2020;Gleb Babintsev
Metallurg Magnitogorsk;2019‑2020;Viktor Antipin
Metallurg Magnitogorsk;2019‑2020;Maksim Matushkin
Metallurg Magnitogorsk;2019‑2020;Vadim Antipin
Metallurg Magnitogorsk;2019‑2020;Yegor Yakovlev
Metallurg Magnitogorsk;2019‑2020;Artyom Minulin
Metallurg Magnitogorsk;2019‑2020;Alexei Bereglazov
Metallurg Magnitogorsk;2019‑2020;Grigory Dronov
Metallurg Magnitogorsk;2019‑2020;Savely Olshansky
Metallurg Magnitogorsk;2019‑2020;Nikita Pivtsakin
Metallurg Magnitogorsk;2019‑2020;Paul Postma
Metallurg Magnitogorsk;2019‑2020;Ivan Vereshchagin
Metallurg Magnitogorsk;2019‑2020;Dennis Rasmussen
Metallurg Magnitogorsk;2019‑2020;Denis Parshin
Metallurg Magnitogorsk;2019‑2020;Dmitry Buinitsky
Metallurg Magnitogorsk;2019‑2020;Nikolai Vladimirov
Metallurg Magnitogorsk;2019‑2020;Yury Platonov
Metallurg Magnitogorsk;2019‑2020;Konstantin Dubin
Metallurg Magnitogorsk;2019‑2020;Brandon Kozun
Metallurg Magnitogorsk;2019‑2020;Andrei Loktionov
Metallurg Magnitogorsk;2019‑2020;Bogdan Potekhin
Metallurg Magnitogorsk;2019‑2020;Nikita Rozhkov
Metallurg Magnitogorsk;2019‑2020;Tomas Filippi
Metallurg Magnitogorsk;2019‑2020;Nikolai Kulemin
Metallurg Magnitogorsk;2019‑2020;Roman Lyubimov
Metallurg Magnitogorsk;2019‑2020;Sergei Mozyakin
Metallurg Magnitogorsk;2019‑2020;Arkhip Nekolenko
Metallurg Magnitogorsk;2019‑2020;Andrej Nestrasil
Metallurg Magnitogorsk;2019‑2020;Eric O'Dell
Metallurg Magnitogorsk;2019‑2020;Evgeny Timkin
Metallurg Magnitogorsk;2019‑2020;Yegor Korobkin
Metallurg Magnitogorsk;2019‑2020;Pavel Dorofeyev
Metallurg Magnitogorsk;2019‑2020;Ilya Avramenko
Metallurg Magnitogorsk;2019‑2020;Vladimir Galuzin
Neftekhimik Nizhnekamsk;2019‑2020;Konstantin Barulin
Neftekhimik Nizhnekamsk;2019‑2020;Alexander Sharychenkov
Neftekhimik Nizhnekamsk;2019‑2020;Fyodor Korotayev
Neftekhimik Nizhnekamsk;2019‑2020;Evgeny Ryasensky
Neftekhimik Nizhnekamsk;2019‑2020;Stepan Zakharchuk
Neftekhimik Nizhnekamsk;2019‑2020;Maxim Ignatovich
Neftekhimik Nizhnekamsk;2019‑2020;Alexei Volgin
Neftekhimik Nizhnekamsk;2019‑2020;Ryan Murphy
Neftekhimik Nizhnekamsk;2019‑2020;Gleb Semyonov
Neftekhimik Nizhnekamsk;2019‑2020;Ziyat Paigin
Neftekhimik Nizhnekamsk;2019‑2020;Alexei Puzanov
Neftekhimik Nizhnekamsk;2019‑2020;Andrei Sergeyev
Neftekhimik Nizhnekamsk;2019‑2020;Vitaly Atyushov
Neftekhimik Nizhnekamsk;2019‑2020;Alexander Bryntsev
Neftekhimik Nizhnekamsk;2019‑2020;Damir Sharipzyanov
Neftekhimik Nizhnekamsk;2019‑2020;Rafael Bikmullin
Neftekhimik Nizhnekamsk;2019‑2020;Maxim Groshev
Neftekhimik Nizhnekamsk;2019‑2020;Timur Khafizov
Neftekhimik Nizhnekamsk;2019‑2020;Timur Sharifyanov
Neftekhimik Nizhnekamsk;2019‑2020;Jonas Enlund
Neftekhimik Nizhnekamsk;2019‑2020;Alexander Chernikov
Neftekhimik Nizhnekamsk;2019‑2020;Zack Mitchell
Neftekhimik Nizhnekamsk;2019‑2020;Matt White
Neftekhimik Nizhnekamsk;2019‑2020;Pavel Poryadin
Neftekhimik Nizhnekamsk;2019‑2020;Pavel Kulikov
Neftekhimik Nizhnekamsk;2019‑2020;Ildar Shiksatdarov
Neftekhimik Nizhnekamsk;2019‑2020;Arsen Khisamutdinov
Neftekhimik Nizhnekamsk;2019‑2020;Denis Kazionov
Neftekhimik Nizhnekamsk;2019‑2020;Alexander Avtsyn
Neftekhimik Nizhnekamsk;2019‑2020;Pavel Padakin
Neftekhimik Nizhnekamsk;2019‑2020;Alexander Rybakov
Neftekhimik Nizhnekamsk;2019‑2020;Radel Fazleyev
Neftekhimik Nizhnekamsk;2019‑2020;Kerby Rychel
Neftekhimik Nizhnekamsk;2019‑2020;Bulat Shafigullin
Neftekhimik Nizhnekamsk;2019‑2020;Andrei Chivilev
Neftekhimik Nizhnekamsk;2019‑2020;Marat Khairullin
Neftekhimik Nizhnekamsk;2019‑2020;Jacob Berglund
SKA Saint Petersburg;2019‑2020;Pyotr Kochetkov
SKA Saint Petersburg;2019‑2020;Alexei Melnichuk
SKA Saint Petersburg;2019‑2020;Yaroslav Askarov
SKA Saint Petersburg;2019‑2020;Alexander Samonov
SKA Saint Petersburg;2019‑2020;Magnus Hellberg
SKA Saint Petersburg;2019‑2020;Artyom Zemchyonok
SKA Saint Petersburg;2019‑2020;Igor Ozhiganov
SKA Saint Petersburg;2019‑2020;Danila Galenyuk
SKA Saint Petersburg;2019‑2020;Dinar Khafizullin
SKA Saint Petersburg;2019‑2020;Anton Belov
SKA Saint Petersburg;2019‑2020;Vasily Tokranov
SKA Saint Petersburg;2019‑2020;Artyom Zub
SKA Saint Petersburg;2019‑2020;Lukas Bengtsson
SKA Saint Petersburg;2019‑2020;Yaroslav Dyblenko
SKA Saint Petersburg;2019‑2020;David Rundblad
SKA Saint Petersburg;2019‑2020;Roman Rukavishnikov
SKA Saint Petersburg;2019‑2020;Andrei Zubarev
SKA Saint Petersburg;2019‑2020;Kirill Marchenko
SKA Saint Petersburg;2019‑2020;Ivan Morozov
SKA Saint Petersburg;2019‑2020;Oleg Li
SKA Saint Petersburg;2019‑2020;Joonas Kemppainen
SKA Saint Petersburg;2019‑2020;Anton Burdasov
SKA Saint Petersburg;2019‑2020;Alexander Dergachyov
SKA Saint Petersburg;2019‑2020;Vasili Podkolzin
SKA Saint Petersburg;2019‑2020;Alexander Barabanov
SKA Saint Petersburg;2019‑2020;Vasily Glotov
SKA Saint Petersburg;2019‑2020;Jarno Koskiranta
SKA Saint Petersburg;2019‑2020;Pavel Kukshtel
SKA Saint Petersburg;2019‑2020;Miro Aaltonen
SKA Saint Petersburg;2019‑2020;Maxim Karpov
SKA Saint Petersburg;2019‑2020;Vladimir Tkachyov
SKA Saint Petersburg;2019‑2020;Sergei Plotnikov
SKA Saint Petersburg;2019‑2020;Evgeny Ketov
SKA Saint Petersburg;2019‑2020;Artyom Shvets-Rogovoi
SKA Saint Petersburg;2019‑2020;Nail Yakupov
SKA Saint Petersburg;2019‑2020;Jori Lehterä
SKA Saint Petersburg;2019‑2020;Alexei Byvaltsev
SKA Saint Petersburg;2019‑2020;Ilya Kablukov
SKA Saint Petersburg;2019‑2020;Dmitri Kagarlitsky
SKA Saint Petersburg;2019‑2020;Viktor Tikhonov
SKA Saint Petersburg;2019‑2020;Andrei Kuzmenko
Salavat Yulaev Ufa;2019‑2020;Andrei Kareyev
Salavat Yulaev Ufa;2019‑2020;Juha Metsola
Salavat Yulaev Ufa;2019‑2020;Alexei Semenov
Salavat Yulaev Ufa;2019‑2020;Evgeny Lisovets
Salavat Yulaev Ufa;2019‑2020;Stanislav Gareyev
Salavat Yulaev Ufa;2019‑2020;Zakhar Arzamastsev
Salavat Yulaev Ufa;2019‑2020;Pavel Koledov
Salavat Yulaev Ufa;2019‑2020;Mikhail Pashnin
Salavat Yulaev Ufa;2019‑2020;Philip Larsen
Salavat Yulaev Ufa;2019‑2020;Shakir Mukhamadullin
Salavat Yulaev Ufa;2019‑2020;Grigory Panin
Salavat Yulaev Ufa;2019‑2020;Artyom Sergeyev
Salavat Yulaev Ufa;2019‑2020;Petr Khokhryakov
Salavat Yulaev Ufa;2019‑2020;Ilya Krikunov
Salavat Yulaev Ufa;2019‑2020;Maxim Mayorov
Salavat Yulaev Ufa;2019‑2020;Nikita Soshnikov
Salavat Yulaev Ufa;2019‑2020;Rodion Amirov
Salavat Yulaev Ufa;2019‑2020;Danil Alalykin
Salavat Yulaev Ufa;2019‑2020;Artyom Pimenov
Salavat Yulaev Ufa;2019‑2020;Gleb Kuzmin
Salavat Yulaev Ufa;2019‑2020;Alexei Kruchinin
Salavat Yulaev Ufa;2019‑2020;Alexander Pashin
Salavat Yulaev Ufa;2019‑2020;Linus Omark
Salavat Yulaev Ufa;2019‑2020;Teemu Hartikainen
Salavat Yulaev Ufa;2019‑2020;Dmitri Kugryshev
Salavat Yulaev Ufa;2019‑2020;Sakari Manninen
Salavat Yulaev Ufa;2019‑2020;Alexander Burmistrov
Salavat Yulaev Ufa;2019‑2020;Danil Bashkirov
Salavat Yulaev Ufa;2019‑2020;Alexander Kadeikin
Salavat Yulaev Ufa;2019‑2020;Vyacheslav Solodukhin
Salavat Yulaev Ufa;2019‑2020;Vladimir Zharkov
Salavat Yulaev Ufa;2019‑2020;Ilya Baranov
Salavat Yulaev Ufa;2019‑2020;Eduard Gimatov
Salavat Yulaev Ufa;2019‑2020;Vladislav Kartayev
Severstal Cherepovets;2019‑2020;Konstantin Shostak
Severstal Cherepovets;2019‑2020;Dmitry Shugayev
Severstal Cherepovets;2019‑2020;Vladislav Podyapolsky
Severstal Cherepovets;2019‑2020;Rafael Khakimov
Severstal Cherepovets;2019‑2020;Khlystov Nikita
Severstal Cherepovets;2019‑2020;Libor Sulak
Severstal Cherepovets;2019‑2020;Anton Sizov
Severstal Cherepovets;2019‑2020;Makar Khabarov
Severstal Cherepovets;2019‑2020;Vladislav Provolnev
Severstal Cherepovets;2019‑2020;Ila Khokhlov
Severstal Cherepovets;2019‑2020;Vadim Kudako
Severstal Cherepovets;2019‑2020;Arturs Kulda
Severstal Cherepovets;2019‑2020;Dmitry Markovin
Severstal Cherepovets;2019‑2020;Viktor Baldayev
Severstal Cherepovets;2019‑2020;Nikita Makeyev
Severstal Cherepovets;2019‑2020;Ivan Rogov
Severstal Cherepovets;2019‑2020;Sergei Kuptsov
Severstal Cherepovets;2019‑2020;Geoff Kinrade
Severstal Cherepovets;2019‑2020;Kirill Kapustin
Severstal Cherepovets;2019‑2020;Kyle Chipchura
Severstal Cherepovets;2019‑2020;Maxim Kazakov
Severstal Cherepovets;2019‑2020;Maxim Trunev
Severstal Cherepovets;2019‑2020;Yegor Chizhikov
Severstal Cherepovets;2019‑2020;Alexander Petunin
Severstal Cherepovets;2019‑2020;Evgeny Bodrov
Severstal Cherepovets;2019‑2020;Igor Geraskin
Severstal Cherepovets;2019‑2020;Pavel Zhirnov
Severstal Cherepovets;2019‑2020;Andrei Alexeyev
Severstal Cherepovets;2019‑2020;Yegor Morozov
Severstal Cherepovets;2019‑2020;Yuri Trubachev
Severstal Cherepovets;2019‑2020;Daniil Vovchenko
Severstal Cherepovets;2019‑2020;Vladislav Kodola
Severstal Cherepovets;2019‑2020;Adam Liska
Severstal Cherepovets;2019‑2020;Bogdan Yakimov
Severstal Cherepovets;2019‑2020;Sergei Monakhov
Severstal Cherepovets;2019‑2020;Ivan Nikolishin
Severstal Cherepovets;2019‑2020;Evgeny Lapenkov
Severstal Cherepovets;2019‑2020;Yegor Yakovlev
Severstal Cherepovets;2019‑2020;Ansel Galimov
Severstal Cherepovets;2019‑2020;Maxim Nevolin
Severstal Cherepovets;2019‑2020;German Grachyov
Severstal Cherepovets;2019‑2020;Nikita Kolesnikov
Severstal Cherepovets;2019‑2020;Ivan Zakharchuk
Sibir Novosibirsk;2019‑2020;Harri Säteri
Sibir Novosibirsk;2019‑2020;Alexei Krasikov
Sibir Novosibirsk;2019‑2020;Nikolai Timashov
Sibir Novosibirsk;2019‑2020;Oleg Piganovich
Sibir Novosibirsk;2019‑2020;Vladislav Naumov
Sibir Novosibirsk;2019‑2020;Nikita Yefremov
Sibir Novosibirsk;2019‑2020;Ivan Glazkov
Sibir Novosibirsk;2019‑2020;Ilya Morozov
Sibir Novosibirsk;2019‑2020;Ilya Pastukhov
Sibir Novosibirsk;2019‑2020;Andrei Yermakov
Sibir Novosibirsk;2019‑2020;Nikolai Demidov
Sibir Novosibirsk;2019‑2020;Alexander Loginov
Sibir Novosibirsk;2019‑2020;Konstantin Alexeyev
Sibir Novosibirsk;2019‑2020;Jyrki Jokipakka
Sibir Novosibirsk;2019‑2020;Yaroslav Khabarov
Sibir Novosibirsk;2019‑2020;Igor Makarov
Sibir Novosibirsk;2019‑2020;Egor Milovzorov
Sibir Novosibirsk;2019‑2020;Jukka Peltola
Sibir Novosibirsk;2019‑2020;Daniil Romantsev
Sibir Novosibirsk;2019‑2020;Dmitri Sayustov
Sibir Novosibirsk;2019‑2020;Nikita Shashkov
Sibir Novosibirsk;2019‑2020;Alexei Yakovlev
Sibir Novosibirsk;2019‑2020;Nikita Korotkov
Sibir Novosibirsk;2019‑2020;Gleb Zyryanov
Sibir Novosibirsk;2019‑2020;Mikhail Romayev
Sibir Novosibirsk;2019‑2020;Nikita Mikhailov
Sibir Novosibirsk;2019‑2020;Vladimir Pervushin
Sibir Novosibirsk;2019‑2020;Maxim Kazakov
Sibir Novosibirsk;2019‑2020;Viktor Komarov
Sibir Novosibirsk;2019‑2020;Alexander Torchenyuk
Sibir Novosibirsk;2019‑2020;Nikita Potapov
Sibir Novosibirsk;2019‑2020;Georgy Yurov
Sibir Novosibirsk;2019‑2020;Dmitri Ovchinnikov
Sibir Novosibirsk;2019‑2020;Evgeny Chesalin
Sibir Novosibirsk;2019‑2020;Juuso Puustinen
Sibir Novosibirsk;2019‑2020;Alexander Sharov
Sibir Novosibirsk;2019‑2020;Mikael Ruohomaa
Spartak Moscow;2019‑2020;Julius Hudacek
Spartak Moscow;2019‑2020;Pavel Khomchenko
Spartak Moscow;2019‑2020;Nikita Bespalov
Spartak Moscow;2019‑2020;Alexei Grishin
Spartak Moscow;2019‑2020;Artyom Volkov
Spartak Moscow;2019‑2020;Patrik Hersley
Spartak Moscow;2019‑2020;Akim Trishin
Spartak Moscow;2019‑2020;Evgeny Kulik
Spartak Moscow;2019‑2020;Alexander Nikishin
Spartak Moscow;2019‑2020;Yakov Rylov
Spartak Moscow;2019‑2020;Dmitri Vishnevsky
Spartak Moscow;2019‑2020;Maxim Goncharov
Spartak Moscow;2019‑2020;Damir Musin
Spartak Moscow;2019‑2020;Ivan Vishnevskiy
Spartak Moscow;2019‑2020;Andrei Kuteikin
Spartak Moscow;2019‑2020;Tobias Viklund
Spartak Moscow;2019‑2020;Ruslan Pedan
Spartak Moscow;2019‑2020;Alexander Kutuzov
Spartak Moscow;2019‑2020;Ansel Galimov
Spartak Moscow;2019‑2020;Gleb Shashkov
Spartak Moscow;2019‑2020;Mikhail Yunkov
Spartak Moscow;2019‑2020;Zakhar Shablovsky
Spartak Moscow;2019‑2020;Ilya Zubov
Spartak Moscow;2019‑2020;Martins Karsums
Spartak Moscow;2019‑2020;Denis Kokarev
Spartak Moscow;2019‑2020;Bogdan Lvutin
Spartak Moscow;2019‑2020;Fedor Malykhin
Spartak Moscow;2019‑2020;Alexander Khokhlachev
Spartak Moscow;2019‑2020;Anton Zlobin
Spartak Moscow;2019‑2020;Kaspars Daugavins
Spartak Moscow;2019‑2020;Mikhail Kotlyarevsky
Spartak Moscow;2019‑2020;Maxim Tsyplakov
Spartak Moscow;2019‑2020;Ilya Arkalov
Spartak Moscow;2019‑2020;Gennady Stolyarov
Spartak Moscow;2019‑2020;Ilya Tataluyev
Spartak Moscow;2019‑2020;Yegor Kruzhenkov
Spartak Moscow;2019‑2020;Anatoli Nikontsev
Spartak Moscow;2019‑2020;Robin Hanzl
Spartak Moscow;2019‑2020;Vyacheslav Leshchenko
Spartak Moscow;2019‑2020;Artyom Fyodorov
Torpedo Nizhny Novgorod;2019‑2020;Anders Lindbäck
Torpedo Nizhny Novgorod;2019‑2020;Andrei Tikhomirov
Torpedo Nizhny Novgorod;2019‑2020;Denis Barantsev
Torpedo Nizhny Novgorod;2019‑2020;Mikhail Orlov
Torpedo Nizhny Novgorod;2019‑2020;Sergei Zborovsky
Torpedo Nizhny Novgorod;2019‑2020;Chay Genoway
Torpedo Nizhny Novgorod;2019‑2020;Georgi Misharin
Torpedo Nizhny Novgorod;2019‑2020;Artyom Alyayev
Torpedo Nizhny Novgorod;2019‑2020;Anton Volchenkov
Torpedo Nizhny Novgorod;2019‑2020;Kirill Melyakov
Torpedo Nizhny Novgorod;2019‑2020;Maxim Mineyev
Torpedo Nizhny Novgorod;2019‑2020;Ty Rattie
Torpedo Nizhny Novgorod;2019‑2020;Paul Szczechura
Torpedo Nizhny Novgorod;2019‑2020;Mikhail Varnakov
Torpedo Nizhny Novgorod;2019‑2020;Jordan Schroeder
Torpedo Nizhny Novgorod;2019‑2020;Anton Shenfeld
Torpedo Nizhny Novgorod;2019‑2020;Damir Zhafyarov
Torpedo Nizhny Novgorod;2019‑2020;Drew Shore
Torpedo Nizhny Novgorod;2019‑2020;Quinton Howden
Torpedo Nizhny Novgorod;2019‑2020;Denis Pochivalov
Torpedo Nizhny Novgorod;2019‑2020;Pavel Varfolomeyev
Torpedo Nizhny Novgorod;2019‑2020;Mikhail Smolin
Torpedo Nizhny Novgorod;2019‑2020;Donat Stalnov
Torpedo Nizhny Novgorod;2019‑2020;Andrei Nikonov
Torpedo Nizhny Novgorod;2019‑2020;Vladislav Mikhalchuk
Torpedo Nizhny Novgorod;2019‑2020;Andrei Belevich
Torpedo Nizhny Novgorod;2019‑2020;Stanislav Bocharov
Torpedo Nizhny Novgorod;2019‑2020;Sergei Goncharuk
Torpedo Nizhny Novgorod;2019‑2020;Viktor Shakhvorostov
Torpedo Nizhny Novgorod;2019‑2020;Daniil Veryayev
Torpedo Nizhny Novgorod;2019‑2020;Daniil Ilyin
Torpedo Nizhny Novgorod;2019‑2020;Kirill Urakov
Traktor Chelyabinsk;2019‑2020;Vasily Demchenko
Traktor Chelyabinsk;2019‑2020;Ivan Fedotov
Traktor Chelyabinsk;2019‑2020;Vladislav Sukhachyov
Traktor Chelyabinsk;2019‑2020;Stanislav Galimov
Traktor Chelyabinsk;2019‑2020;Dmitri Kalinin
Traktor Chelyabinsk;2019‑2020;Dmitry Alexeyev
Traktor Chelyabinsk;2019‑2020;Yuri Sergiyenko
Traktor Chelyabinsk;2019‑2020;Artyom Borodkin
Traktor Chelyabinsk;2019‑2020;Alexander Shepelev
Traktor Chelyabinsk;2019‑2020;Igor Isayev
Traktor Chelyabinsk;2019‑2020;Ilya Karpukhin
Traktor Chelyabinsk;2019‑2020;Sergei Tereshchenko
Traktor Chelyabinsk;2019‑2020;Jesse Virtanen
Traktor Chelyabinsk;2019‑2020;Nick Bailen
Traktor Chelyabinsk;2019‑2020;Pyotr Yasinsky
Traktor Chelyabinsk;2019‑2020;Vitaly Menshikov
Traktor Chelyabinsk;2019‑2020;Bogdan Zhilyakov
Traktor Chelyabinsk;2019‑2020;Fedor Malykhin
Traktor Chelyabinsk;2019‑2020;Jaroslav Kosov
Traktor Chelyabinsk;2019‑2020;Andrei Grishakov
Traktor Chelyabinsk;2019‑2020;Andrei Yerofeyev
Traktor Chelyabinsk;2019‑2020;Alexander Tridchikov
Traktor Chelyabinsk;2019‑2020;Alexander Sharov
Traktor Chelyabinsk;2019‑2020;Kirill Koshurnikov
Traktor Chelyabinsk;2019‑2020;Nikita Tertyshny
Traktor Chelyabinsk;2019‑2020;Maxim Trunev
Traktor Chelyabinsk;2019‑2020;Lukas Sedlak
Traktor Chelyabinsk;2019‑2020;Andrew Calof
Traktor Chelyabinsk;2019‑2020;Demid Mansurov
Traktor Chelyabinsk;2019‑2020;Anton Glinkin
Traktor Chelyabinsk;2019‑2020;Enver Lisin
Traktor Chelyabinsk;2019‑2020;Andrei Popov
Traktor Chelyabinsk;2019‑2020;Alexander Avtsyn
Traktor Chelyabinsk;2019‑2020;Tomas Hyka
Traktor Chelyabinsk;2019‑2020;Yegor Fateyev
Traktor Chelyabinsk;2019‑2020;Vitaly Kravtsov
Traktor Chelyabinsk;2019‑2020;Ruslan Karlin
Traktor Chelyabinsk;2019‑2020;Nikita Scherbak
Traktor Chelyabinsk;2019‑2020;Sergei Konkov
Traktor Chelyabinsk;2019‑2020;Yegor Babenko
Traktor Chelyabinsk;2019‑2020;Nikita Komarov
Traktor Chelyabinsk;2019‑2020;Marsel Sholokhov
Traktor Chelyabinsk;2019‑2020;Yegor Stepanov
Traktor Chelyabinsk;2019‑2020;Alexei Kruchinin
Traktor Chelyabinsk;2019‑2020;Christian Thomas
Traktor Chelyabinsk;2019‑2020;Gleb Zaitsev
Traktor Chelyabinsk;2019‑2020;Artyom Mikheyev
Traktor Chelyabinsk;2019‑2020;Vyacheslav Osnovin
Traktor Chelyabinsk;2019‑2020;Vladimir Bobylyov
Traktor Chelyabinsk;2019‑2020;Konstantin Lukin
Traktor Chelyabinsk;2019‑2020;Nikolai Chebykin
Traktor Chelyabinsk;2019‑2020;Alexander Podkorytov
Vityaz Chekhov;2019‑2020;Igor Saprykin
Vityaz Chekhov;2019‑2020;Ilya Ezhov
Vityaz Chekhov;2019‑2020;Alexander Samonov
Vityaz Chekhov;2019‑2020;Pyotr Kochetkov
Vityaz Chekhov;2019‑2020;Ilya Shinkevich
Vityaz Chekhov;2019‑2020;Yegor Voronkov
Vityaz Chekhov;2019‑2020;Mikhail Yepishin
Vityaz Chekhov;2019‑2020;Nikolai Stasenko
Vityaz Chekhov;2019‑2020;Igor Golovkov
Vityaz Chekhov;2019‑2020;Daniil Pylenkov
Vityaz Chekhov;2019‑2020;Evgeny Katichev
Vityaz Chekhov;2019‑2020;Jakub Jerabek
Vityaz Chekhov;2019‑2020;Alexander Yevseyenkov
Vityaz Chekhov;2019‑2020;Yuri Pautov
Vityaz Chekhov;2019‑2020;Ville Lajunen
Vityaz Chekhov;2019‑2020;Pavel Vorobei
Vityaz Chekhov;2019‑2020;Evgeny Artyukhin
Vityaz Chekhov;2019‑2020;Nikita Goncharov
Vityaz Chekhov;2019‑2020;Alexei Byvaltsev
Vityaz Chekhov;2019‑2020;Quinton Howden
Vityaz Chekhov;2019‑2020;Ivan Larichev
Vityaz Chekhov;2019‑2020;Danila Moiseyev
Vityaz Chekhov;2019‑2020;Joonas Nättinen
Vityaz Chekhov;2019‑2020;Alexander Shevchenko
Vityaz Chekhov;2019‑2020;Svyatoslav Grebenshchikov
Vityaz Chekhov;2019‑2020;Alexei Makeyev
Vityaz Chekhov;2019‑2020;Ivan Petrakov
Vityaz Chekhov;2019‑2020;Danila Kvartalnov
Vityaz Chekhov;2019‑2020;Pavel Koltygin
Vityaz Chekhov;2019‑2020;Alexander Kulagin
Vityaz Chekhov;2019‑2020;Denis Orlovich-Grudkov
Vityaz Chekhov;2019‑2020;Alexander Semin
Vityaz Chekhov;2019‑2020;Artyom Shvets-Rogovoi
Vityaz Chekhov;2019‑2020;Evgeny Mons
Vityaz Chekhov;2019‑2020;Miro Aaltonen
Vityaz Chekhov;2019‑2020;Nikita Vyglazov
Vityaz Chekhov;2019‑2020;Nikita Komarov
Vityaz Chekhov;2019‑2020;Pavel Varfolomeyev
Vityaz Chekhov;2019‑2020;Pavel Chernov
Vityaz Chekhov;2019‑2020;Pekka Jormakka
Admiral Vladivostok;2018‑2019;Nikita Serebryakov
Admiral Vladivostok;2018‑2019;Anton Krasotkin
Admiral Vladivostok;2018‑2019;Stepan Zakharchuk
Admiral Vladivostok;2018‑2019;Karel Kubat
Admiral Vladivostok;2018‑2019;Ivan Mischenko
Admiral Vladivostok;2018‑2019;Mikhail Patrikeyev
Admiral Vladivostok;2018‑2019;Kirill Dyakov
Admiral Vladivostok;2018‑2019;Roman Tatalin
Admiral Vladivostok;2018‑2019;Yuri Kozlovsky
Admiral Vladivostok;2018‑2019;Alexander Ugolnikov
Admiral Vladivostok;2018‑2019;Yegor Antropov
Admiral Vladivostok;2018‑2019;Artur Karmashkov
Admiral Vladivostok;2018‑2019;Timur Taratunin
Admiral Vladivostok;2018‑2019;Vojtech Polák
Admiral Vladivostok;2018‑2019;Marek Hovorka
Admiral Vladivostok;2018‑2019;Anton Korolev
Admiral Vladivostok;2018‑2019;Vladislav Boiko
Admiral Vladivostok;2018‑2019;Yuri Petrov
Admiral Vladivostok;2018‑2019;Alexander Konnov
Admiral Vladivostok;2018‑2019;Vladimir Butuzov
Admiral Vladivostok;2018‑2019;Vasily Streltsov
Admiral Vladivostok;2018‑2019;Alexander Mereskin
Admiral Vladivostok;2018‑2019;Kirill Voronin
Admiral Vladivostok;2018‑2019;Konstantin Glazachev
Admiral Vladivostok;2018‑2019;Denis Vikharev
Admiral Vladivostok;2018‑2019;Nikita Feoktistov
Admiral Vladivostok;2018‑2019;Alexander Streltsov
Admiral Vladivostok;2018‑2019;Alexander Chernikov
Admiral Vladivostok;2018‑2019;Sergei Konkov
Admiral Vladivostok;2018‑2019;Yegor Yakovlev
Admiral Vladivostok;2018‑2019;Semen Valuisky
Admiral Vladivostok;2018‑2019;Nikita Sirotkin
Admiral Vladivostok;2018‑2019;Gleb Zaitsev
Ak Bars Kazan;2018‑2019;Alexander Sharychenkov
Ak Bars Kazan;2018‑2019;Vladislav Podyapolsky
Ak Bars Kazan;2018‑2019;Emil Garipov
Ak Bars Kazan;2018‑2019;Dmitri Yudin
Ak Bars Kazan;2018‑2019;Roman Mahukhov
Ak Bars Kazan;2018‑2019;Rafael Batyrshin
Ak Bars Kazan;2018‑2019;Roman Abrosimov
Ak Bars Kazan;2018‑2019;Nikita Lyamkin
Ak Bars Kazan;2018‑2019;Andrei Markov
Ak Bars Kazan;2018‑2019;Paul Postma
Ak Bars Kazan;2018‑2019;Albert Yarullin
Ak Bars Kazan;2018‑2019;Andrei Pedan
Ak Bars Kazan;2018‑2019;Danis Zaripov
Ak Bars Kazan;2018‑2019;Andrei Popov
Ak Bars Kazan;2018‑2019;Vladislav Kara
Ak Bars Kazan;2018‑2019;Alexander Burmistrov
Ak Bars Kazan;2018‑2019;Fedor Malykhin
Ak Bars Kazan;2018‑2019;Danil Voyevodin
Ak Bars Kazan;2018‑2019;Artyom Galimov
Ak Bars Kazan;2018‑2019;Mikhail Glukhov
Ak Bars Kazan;2018‑2019;Artyom Mikheyev
